Building_ID,area_m2,estimated_tax_euro,source_file
79,213.91000000033887,181.82350000028802,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
80,198.33999999973673,168.5889999997762,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
81,339.35999999960995,288.45599999966845,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
82,279.29999999981334,237.40499999984132,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
83,102.54999999973815,87.16749999977742,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
84,687.7599999982212,584.5959999984881,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
85,576.9199999994266,490.38199999951263,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
86,39.529999999991816,33.60049999999304,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
87,64.57000000019444,54.884500000165275,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
88,998.6100000042698,848.8185000036293,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
89,10.059999998842834,8.550999999016408,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
90,20.21999999889056,17.186999999056976,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
91,39.550000001414446,33.61750000120228,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
92,695.7400000000619,591.3790000000525,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
93,349.7899999994695,297.3214999995491,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
94,200.41000000118274,170.34850000100533,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
95,58.72000000028756,49.912000000244426,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
96,19.389999999585545,16.481499999647713,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
97,97.99999999999429,83.29999999999514,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
98,3993.580000001885,3394.543000001602,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
99,136.34999999991248,115.89749999992561,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
100,799.7899999971346,679.8214999975644,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
101,166.4800000001606,141.50800000013652,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
102,11.209999999727593,9.528499999768453,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
103,3349.0499999944723,2846.692499995301,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
104,11.53999999992316,9.808999999934684,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
105,124.6399999991024,105.94399999923704,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
106,2133.409999996838,1813.3984999973122,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
107,6.129999999980208,5.210499999983177,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
108,18.529999999706632,15.750499999750637,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
109,180.27999999959604,153.23799999965664,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
110,82.52999999982887,70.15049999985455,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
111,534.8200000004323,454.5970000003674,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
112,1437.9200000005778,1222.232000000491,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
113,280.8699999999738,238.7394999999777,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
114,58.1399999997427,49.41899999978129,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
115,75.86999999963554,64.48949999969021,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
116,43.809999999302676,37.238499999407274,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
117,1244.769999999925,1058.054499999936,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
118,11.350000000075676,9.647500000064325,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
119,1039.4199999986643,883.5069999988646,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
120,30.590000000150187,26.00150000012766,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
121,396.56000000068735,337.07600000058426,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
122,92.08000000009665,78.26800000008215,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
123,781.5500000007104,664.3175000006038,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
124,294.27000000058405,250.12950000049642,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
125,8.200000000250292,6.970000000212748,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
126,31.639999999556466,26.893999999622995,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
127,58.5200000000198,49.74200000001683,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
128,1349.830000002336,1147.3555000019855,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
129,153.90999999973934,130.82349999977845,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
130,442.7399999998581,376.3289999998794,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
131,701.1299999992349,595.9604999993496,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
132,311.4299999995081,264.7154999995819,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
133,81.7400000000222,69.47900000001887,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
134,43.17000000010708,36.69450000009102,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
135,40.32000000003722,34.27200000003163,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
136,152.270000000072,129.4295000000612,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
137,24.56000000040279,20.876000000342373,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
138,6.469999999880091,5.499499999898077,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
139,2029.1599999977946,1724.7859999981254,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
140,1534.5100000019777,1304.333500001681,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
141,29.650000000378355,25.202500000321603,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
142,39.069999999909236,33.20949999992285,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
143,72.1099999999663,61.29349999997136,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
144,1594.9600000000125,1355.7160000000106,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
145,389.75999999947703,331.2959999995555,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
146,5.9300000002712485,5.040500000230561,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
147,744.7399999991222,633.0289999992539,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
148,31.639999999847518,26.89399999987039,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
